IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
165.227.231.249,443,443,true,LHR,Europe,London,599,0.01
81.22.132.113,443,0,true,AMS,Europe,Amsterdam,542,0.01
172.96.188.117,443,443,true,EWR,North America,Newark,499,0.01
2.59.183.181,443,443,true,AMS,Europe,Amsterdam,254,0.01
65.21.245.30,443,443,true,HEL,Europe,Helsinki,548,0.01
143.47.251.7,443,443,true,FRA,Europe,Frankfurt,498,0.01
2.59.183.25,443,0,true,AMS,Europe,Amsterdam,545,0.01
193.123.81.105,443,443,true,CDG,Europe,Paris,526,0.01
166.1.157.221,443,443,true,HEL,Europe,Helsinki,562,0.01
185.125.171.13,443,443,true,OSL,Europe,Oslo,542,0.01
150.230.115.53,443,443,true,FRA,Europe,Frankfurt,495,0.01
107.182.130.77,443,443,true,AMS,Europe,Amsterdam,622,0.01
194.147.33.13,443,443,true,AMS,Europe,Amsterdam,518,0.01
45.136.50.237,443,0,true,AMS,Europe,Amsterdam,514,0.01
141.147.27.225,443,443,true,FRA,Europe,Frankfurt,500,0.01
140.238.195.98,443,0,true,SYD,Oceania,Sydney,360,0.00
209.182.100.12,443,443,true,AMS,Europe,Amsterdam,679,0.00
212.6.44.77,443,443,true,WAW,Europe,Warsaw,541,0.00
192.9.180.162,443,443,true,SYD,Oceania,Sydney,360,0.00
18.185.254.189,443,443,true,FRA,Europe,Frankfurt,409,0.00
3.18.169.201,443,443,true,ORD,North America,Chicago,488,0.00
54.37.235.201,443,443,true,WAW,Europe,Warsaw,600,0.00
18.156.209.101,443,443,true,FRA,Europe,Frankfurt,480,0.00
34.107.127.36,443,443,true,FRA,Europe,Frankfurt,518,0.00
18.159.105.97,443,443,true,FRA,Europe,Frankfurt,458,0.00
35.200.154.186,443,443,true,BOM,Asia Pacific,Mumbai,606,0.00
185.244.210.16,443,443,true,CDG,Europe,Paris,608,0.00
52.89.138.13,443,443,true,SEA,North America,Seattle,406,0.00
185.82.98.154,443,443,true,MRS,Europe,Marseille,589,0.00
83.170.84.75,443,443,true,LHR,Europe,London,500,0.00
141.147.95.226,443,443,true,FRA,Europe,Frankfurt,496,0.00
212.41.15.119,443,443,true,DME,Europe,Moscow,535,0.00
37.1.223.205,443,0,true,AMS,Europe,Amsterdam,547,0.00
54.248.121.219,443,0,true,NRT,Asia Pacific,Tokyo,244,0.00
79.72.74.23,443,443,true,FRA,Europe,Frankfurt,506,0.00
34.159.20.254,443,443,true,FRA,Europe,Frankfurt,504,0.00
194.35.119.193,443,443,true,FRA,Europe,Frankfurt,565,0.00
3.112.21.102,443,0,true,NRT,Asia Pacific,Tokyo,239,0.00
13.229.159.215,443,443,true,SIN,Asia Pacific,Singapore,165,0.00
3.67.232.136,443,443,true,FRA,Europe,Frankfurt,474,0.00
129.159.241.172,443,443,true,FRA,Europe,Frankfurt,496,0.00
221.127.50.207,443,443,true,HKG,Asia Pacific,Hong Kong,390,0.00
52.18.155.172,443,443,true,DUB,Europe,Dublin,459,0.00
35.176.229.223,443,443,true,LHR,Europe,London,427,0.00
204.216.218.114,443,443,true,MRS,Europe,Marseille,284,0.00
52.209.63.185,443,443,true,DUB,Europe,Dublin,462,0.00
141.147.113.96,443,443,true,FRA,Europe,Frankfurt,245,0.00
163.5.207.31,443,443,true,AMS,Europe,Amsterdam,302,0.00
176.124.216.237,443,443,true,AMS,Europe,Amsterdam,507,0.00
52.252.14.249,443,443,true,IAD,North America,Ashburn,541,0.00
165.232.79.190,443,443,true,FRA,Europe,Frankfurt,591,0.00
109.185.236.240,443,443,true,KIV,Europe,Chișinău,562,0.00
77.245.156.166,443,443,true,FRA,Europe,Frankfurt,679,0.00
3.68.62.122,443,443,true,FRA,Europe,Frankfurt,458,0.00
150.230.47.17,443,443,true,SJC,North America,San Jose,389,0.00
3.9.223.59,443,443,true,LHR,Europe,London,489,0.00
13.125.218.78,443,443,true,NRT,Asia Pacific,Tokyo,193,0.00
54.74.189.161,443,443,true,DUB,Europe,Dublin,489,0.00
3.69.0.8,443,443,true,FRA,Europe,Frankfurt,415,0.00
35.167.93.200,443,443,true,SEA,North America,Seattle,408,0.00
34.142.31.109,443,443,true,LHR,Europe,London,565,0.00
54.79.133.41,443,443,true,SYD,Oceania,Sydney,386,0.00
43.204.80.35,443,443,true,DEL,Asia Pacific,New Delhi,354,0.00
47.243.141.126,443,0,true,HKG,Asia Pacific,Hong Kong,96,0.00
193.228.128.51,443,443,true,TLL,Europe,Tallinn,620,0.00
188.225.60.50,443,443,true,FRA,Europe,Frankfurt,582,0.00
54.169.229.188,443,0,true,SIN,Asia Pacific,Singapore,157,0.00
5.187.5.125,443,443,true,FRA,Europe,Frankfurt,634,0.00
132.226.135.150,443,443,true,FRA,Europe,Frankfurt,513,0.00
67.226.222.2,443,443,true,ORD,North America,Chicago,237,0.00
20.246.127.166,443,443,true,IAD,North America,Ashburn,487,0.00
8.218.63.172,443,0,true,HKG,Asia Pacific,Hong Kong,80,0.00
143.47.252.235,443,443,true,FRA,Europe,Frankfurt,497,0.00
150.136.241.40,443,443,true,IAD,North America,Ashburn,511,0.00
18.208.146.83,443,443,true,BOS,North America,Boston,485,0.00
168.138.71.220,443,443,true,YYZ,North America,Toronto,525,0.00
35.182.7.190,443,443,true,YUL,North America,Montréal,507,0.00
54.170.71.168,443,443,true,DUB,Europe,Dublin,502,0.00
155.138.128.135,443,443,true,YYZ,North America,Toronto,486,0.00
67.226.220.10,443,443,true,IAD,North America,Ashburn,479,0.00
143.47.184.168,443,443,true,FRA,Europe,Frankfurt,502,0.00
13.68.186.91,443,443,true,IAD,North America,Ashburn,490,0.00
8.20.125.2,443,443,true,SFO,North America,San Francisco,386,0.00
141.148.245.178,443,443,true,FRA,Europe,Frankfurt,504,0.00
204.110.222.103,443,443,true,IAD,North America,Ashburn,510,0.00
204.110.223.1,443,443,true,ORD,North America,Chicago,246,0.00
63.35.181.113,443,443,true,AMS,Europe,Amsterdam,499,0.00
204.110.220.254,443,443,true,SEA,North America,Seattle,203,0.00
207.174.31.150,443,443,true,ATL,North America,Atlanta,521,0.00
34.159.189.28,443,0,true,FRA,Europe,Frankfurt,515,0.00
34.154.121.158,443,0,true,FRA,Europe,Frankfurt,522,0.00
49.207.36.81,443,443,true,MAA,Asia Pacific,Chennai,238,0.00
204.110.223.36,443,443,true,ORD,North America,Chicago,232,0.00
35.246.240.128,443,443,true,FRA,Europe,Frankfurt,510,0.00
20.221.32.145,443,443,true,DFW,North America,Dallas,447,0.00
34.159.18.106,443,443,true,FRA,Europe,Frankfurt,488,0.00
35.234.84.169,443,443,true,FRA,Europe,Frankfurt,502,0.00
130.162.234.116,443,443,true,FRA,Europe,Frankfurt,490,0.00
132.145.134.230,443,0,true,IAD,North America,Ashburn,490,0.00
4.230.8.95,443,443,true,ICN,Asia Pacific,Seoul,262,0.00
185.189.151.52,443,443,true,GVA,Europe,Geneva,538,0.00
54.247.36.82,443,443,true,DUB,Europe,Dublin,499,0.00
34.91.53.158,443,0,true,FRA,Europe,Frankfurt,514,0.00
87.128.18.23,443,443,true,TXL,Europe,Berlin,461,0.00
156.38.157.199,443,443,true,JNB,Africa,Johannesburg,506,0.00
150.136.87.192,443,0,true,IAD,North America,Ashburn,542,0.00
34.41.252.92,443,0,true,ORD,North America,Chicago,491,0.00
129.226.12.38,443,0,true,HKG,Asia Pacific,Hong Kong,83,0.00
122.200.19.101,443,443,true,BOM,Asia Pacific,Mumbai,304,0.00
203.9.150.104,443,0,true,HKG,Asia Pacific,Hong Kong,118,0.00
94.177.8.43,443,443,true,VIE,Europe,Vienna,599,0.00
199.180.155.172,443,443,true,LAX,North America,Los Angeles,402,0.00
130.61.87.219,443,443,true,FRA,Europe,Frankfurt,513,0.00
193.36.132.250,443,443,true,AMS,Europe,Amsterdam,477,0.00
155.93.235.17,443,443,true,JNB,Africa,Johannesburg,501,0.00
129.146.46.164,443,0,true,LAX,North America,Los Angeles,416,0.00
8.210.112.235,443,0,true,HKG,Asia Pacific,Hong Kong,82,0.00
18.130.168.34,443,443,true,LHR,Europe,London,483,0.00
