IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,269,0.83
47.237.11.182,8880,8880,false,SIN,Asia Pacific,Singapore,549,0.81
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,93,0.78
8.219.104.37,2086,2086,false,SIN,Asia Pacific,Singapore,118,0.78
47.236.169.15,2096,2096,true,SIN,Asia Pacific,Singapore,315,0.76
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,290,0.75
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,178,0.72
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,87,0.71
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,159,0.70
47.237.86.185,2052,2052,false,SIN,Asia Pacific,Singapore,220,0.67
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,284,0.67
8.219.110.81,2096,2096,true,SIN,Asia Pacific,Singapore,131,0.66
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,344,0.66
8.219.229.190,2053,2053,true,SIN,Asia Pacific,Singapore,152,0.66
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,622,0.63
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,640,0.63
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,263,0.62
47.76.255.235,80,443,true,SIN,Asia Pacific,Singapore,79,0.62
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,146,0.61
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,113,0.61
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,269,0.60
47.237.83.20,80,80,false,SIN,Asia Pacific,Singapore,127,0.57
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,167,0.57
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,338,0.57
8.219.49.65,2083,2083,true,SIN,Asia Pacific,Singapore,119,0.57
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,267,0.55
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,153,0.55
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,256,0.55
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,306,0.54
47.236.80.110,8880,8880,false,SIN,Asia Pacific,Singapore,173,0.54
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,110,0.54
47.237.83.20,8880,8880,false,SIN,Asia Pacific,Singapore,222,0.54
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,123,0.53
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,258,0.52
8.222.208.38,443,443,true,SIN,Asia Pacific,Singapore,232,0.52
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,268,0.52
47.237.125.8,2086,2086,false,SIN,Asia Pacific,Singapore,113,0.52
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,177,0.51
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,133,0.51
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,135,0.51
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,206,0.50
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,344,0.50
47.237.95.146,2086,2086,false,SIN,Asia Pacific,Singapore,134,0.50
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,179,0.49
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,286,0.48
8.219.210.57,2095,2095,false,SIN,Asia Pacific,Singapore,311,0.47
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,124,0.46
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,223,0.46
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,118,0.46
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,334,0.46
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,120,0.46
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,174,0.46
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,259,0.44
47.245.96.80,2095,2095,false,SIN,Asia Pacific,Singapore,641,0.44
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,259,0.43
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,315,0.43
47.237.95.140,2096,2096,true,SIN,Asia Pacific,Singapore,133,0.43
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,144,0.43
47.236.102.102,2052,2052,false,SIN,Asia Pacific,Singapore,173,0.43
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,328,0.42
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,135,0.42
47.237.121.38,8080,8080,false,SIN,Asia Pacific,Singapore,246,0.42
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,345,0.42
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,361,0.41
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,338,0.40
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,175,0.40
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,92,0.40
47.237.95.156,2082,2082,false,SIN,Asia Pacific,Singapore,251,0.40
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,307,0.40
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,124,0.39
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,94,0.39
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,135,0.39
47.236.170.225,2086,2086,false,SIN,Asia Pacific,Singapore,367,0.38
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,282,0.38
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,364,0.38
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,362,0.37
47.237.82.15,2052,2052,false,SIN,Asia Pacific,Singapore,221,0.37
8.219.107.135,2053,2053,true,SIN,Asia Pacific,Singapore,238,0.36
47.237.82.15,8880,8880,false,SIN,Asia Pacific,Singapore,218,0.36
47.237.11.182,2083,2083,true,SIN,Asia Pacific,Singapore,287,0.36
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,227,0.36
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,327,0.36
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,150,0.36
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,120,0.36
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,148,0.36
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,178,0.36
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,315,0.35
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,174,0.35
8.222.183.242,8080,8080,false,SIN,Asia Pacific,Singapore,115,0.35
47.237.121.38,2086,2086,false,SIN,Asia Pacific,Singapore,95,0.35
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,231,0.34
47.237.121.38,80,80,false,SIN,Asia Pacific,Singapore,217,0.34
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,353,0.34
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,350,0.34
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,129,0.34
8.219.49.65,8080,8080,false,SIN,Asia Pacific,Singapore,136,0.34
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,177,0.34
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,223,0.34
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,253,0.34
8.219.114.201,8443,8443,true,SIN,Asia Pacific,Singapore,132,0.33
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,286,0.33
47.236.170.225,2082,2082,false,SIN,Asia Pacific,Singapore,366,0.33
47.237.81.112,2086,2086,false,SIN,Asia Pacific,Singapore,331,0.33
8.219.107.135,2083,2083,true,SIN,Asia Pacific,Singapore,123,0.32
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,241,0.32
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,603,0.32
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,146,0.32
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,109,0.31
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,340,0.31
47.236.17.193,2086,2086,false,SIN,Asia Pacific,Singapore,353,0.31
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,213,0.31
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,105,0.30
47.237.84.173,2082,2082,false,SIN,Asia Pacific,Singapore,267,0.30
8.219.191.110,2086,2086,false,SIN,Asia Pacific,Singapore,327,0.29
47.237.11.182,2086,2086,false,SIN,Asia Pacific,Singapore,272,0.29
47.236.80.110,2053,2053,true,SIN,Asia Pacific,Singapore,329,0.29
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,650,0.29
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,220,0.29
8.219.104.37,2096,2096,true,SIN,Asia Pacific,Singapore,94,0.29
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,316,0.28
8.219.104.37,8080,8080,false,SIN,Asia Pacific,Singapore,265,0.28
47.236.189.92,8880,8880,false,SIN,Asia Pacific,Singapore,180,0.28
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,282,0.27
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,589,0.27
47.236.169.141,2087,2087,true,SIN,Asia Pacific,Singapore,181,0.27
47.236.189.92,8080,8080,false,SIN,Asia Pacific,Singapore,180,0.27
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,271,0.27
8.219.111.175,2095,2095,false,SIN,Asia Pacific,Singapore,611,0.26
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,348,0.26
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,94,0.26
8.219.189.143,2086,2086,false,SIN,Asia Pacific,Singapore,181,0.26
47.237.10.1,2052,2052,false,SIN,Asia Pacific,Singapore,225,0.26
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,187,0.26
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,313,0.26
47.236.254.120,2082,2082,false,SIN,Asia Pacific,Singapore,173,0.25
52.163.67.59,80,80,false,SIN,Asia Pacific,Singapore,163,0.25
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,121,0.25
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,298,0.25
8.219.60.54,2083,2083,true,SIN,Asia Pacific,Singapore,209,0.25
47.76.249.116,80,443,true,SIN,Asia Pacific,Singapore,81,0.25
8.222.179.231,8080,8080,false,SIN,Asia Pacific,Singapore,232,0.25
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,572,0.25
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,157,0.25
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,304,0.24
8.219.174.142,8080,8080,false,SIN,Asia Pacific,Singapore,363,0.24
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,313,0.24
47.245.96.80,80,80,false,SIN,Asia Pacific,Singapore,636,0.24
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,280,0.24
8.219.120.87,2053,2053,true,SIN,Asia Pacific,Singapore,195,0.24
8.219.191.40,2086,2086,false,SIN,Asia Pacific,Singapore,174,0.24
8.219.97.50,2096,2096,true,SIN,Asia Pacific,Singapore,616,0.24
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,248,0.24
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,176,0.24
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,167,0.24
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,171,0.24
8.219.209.14,2083,2083,true,SIN,Asia Pacific,Singapore,162,0.24
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,307,0.23
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,361,0.23
8.219.139.13,8880,8880,false,SIN,Asia Pacific,Singapore,304,0.23
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,342,0.23
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,255,0.23
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,173,0.23
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,362,0.23
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,354,0.23
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,175,0.23
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,632,0.23
8.219.191.110,80,80,false,SIN,Asia Pacific,Singapore,349,0.22
47.236.80.110,80,80,false,SIN,Asia Pacific,Singapore,300,0.22
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,148,0.22
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,174,0.22
8.219.170.232,2053,2053,true,SIN,Asia Pacific,Singapore,173,0.22
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,342,0.22
